2347167796,2016-04-09 17:00:00,2388
7086361926,2016-04-11 18:00:00,2388
2022484408,2016-04-01 10:00:00,2386
6775888955,2016-04-05 14:00:00,2385
5577150313,2016-03-12 19:00:00,2385
4702921684,2016-03-13 13:00:00,2382
8378563200,2016-03-18 17:00:00,2382
7086361926,2016-04-08 18:00:00,2381
6775888955,2016-04-05 19:00:00,2379
7007744171,2016-03-21 07:00:00,2377
1503960366,2016-03-13 10:00:00,2376
8053475328,2016-04-09 20:00:00,2375
1644430081,2016-04-09 19:00:00,2374
7086361926,2016-03-26 00:00:00,2373
5577150313,2016-03-19 15:00:00,2373
8053475328,2016-03-31 19:00:00,2371
8378563200,2016-03-31 08:00:00,2368
7086361926,2016-03-24 15:00:00,2368
6962181067,2016-03-24 10:00:00,2361
6775888955,2016-03-27 16:00:00,2360
1503960366,2016-04-01 21:00:00,2360
6775888955,2016-03-18 20:00:00,2356
5553957443,2016-03-16 17:00:00,2353
4020332650,2016-04-04 17:00:00,2353
2873212765,2016-03-18 17:00:00,2348
6962181067,2016-04-09 14:00:00,2343
6775888955,2016-04-05 16:00:00,2343
8053475328,2016-03-29 18:00:00,2341
6962181067,2016-03-30 17:00:00,2339
1927972279,2016-03-27 17:00:00,2338
6117666160,2016-04-02 10:00:00,2337
6117666160,2016-03-25 14:00:00,2336
5577150313,2016-03-26 14:00:00,2335
2347167796,2016-04-07 19:00:00,2335
6775888955,2016-03-27 13:00:00,2335
3977333714,2016-04-06 13:00:00,2334
2347167796,2016-03-30 18:00:00,2329
6290855005,2016-03-28 12:00:00,2328
5577150313,2016-03-17 12:00:00,2328
6962181067,2016-04-11 10:00:00,2322
8378563200,2016-03-31 12:00:00,2320
8053475328,2016-03-24 14:00:00,2320
2347167796,2016-03-23 18:00:00,2320
6962181067,2016-03-18 20:00:00,2319
1503960366,2016-03-23 19:00:00,2316
1644430081,2016-03-12 18:00:00,2308
6962181067,2016-03-16 16:00:00,2308
8253242879,2016-04-07 12:00:00,2304
4319703577,2016-04-02 16:00:00,2303
1644430081,2016-03-28 19:00:00,2302
3372868164,2016-04-09 13:00:00,2299
6775888955,2016-04-06 09:00:00,2298
8877689391,2016-03-22 12:00:00,2294
4702921684,2016-03-12 11:00:00,2290
8877689391,2016-04-01 18:00:00,2287
2022484408,2016-03-24 12:00:00,2287
6775888955,2016-03-26 22:00:00,2285
7086361926,2016-03-14 18:00:00,2283
8877689391,2016-03-19 22:00:00,2280
1644430081,2016-03-15 19:00:00,2280
2022484408,2016-03-24 10:00:00,2280
7007744171,2016-04-11 11:00:00,2279
6962181067,2016-03-19 11:00:00,2279
1927972279,2016-03-28 13:00:00,2277
1503960366,2016-04-06 13:00:00,2276
4020332650,2016-04-10 10:00:00,2272
4558609924,2016-03-24 12:00:00,2270
7086361926,2016-04-05 18:00:00,2267
4702921684,2016-03-13 14:00:00,2262
7007744171,2016-04-06 09:00:00,2260
1503960366,2016-04-05 13:00:00,2259
8877689391,2016-03-17 19:00:00,2259
4020332650,2016-04-08 17:00:00,2257
5577150313,2016-03-27 18:00:00,2256
3372868164,2016-03-13 13:00:00,2256
5553957443,2016-04-04 12:00:00,2256
7007744171,2016-04-04 10:00:00,2253
2022484408,2016-03-14 19:00:00,2253
2022484408,2016-04-09 08:00:00,2251
8877689391,2016-03-24 11:00:00,2251
5577150313,2016-03-19 10:00:00,2250
8378563200,2016-03-18 15:00:00,2248
5577150313,2016-03-14 18:00:00,2248
5577150313,2016-03-18 20:00:00,2246
2347167796,2016-03-17 19:00:00,2244
6775888955,2016-03-26 08:00:00,2243
6962181067,2016-04-08 11:00:00,2242
8378563200,2016-03-30 09:00:00,2242
2347167796,2016-04-06 07:00:00,2241
